token,removed_token_count,token_appearance_count,relative_removal
admitted,5,8,0.625
muster,5,8,0.625
mism,5,5,1.0
polar,5,7,0.7142857142857143
coping,5,6,0.8333333333333334
pregnancy,5,6,0.8333333333333334
goals,5,8,0.625
pigs,5,6,0.8333333333333334
marginal,5,5,1.0
inexplicable,5,6,0.8333333333333334
distraction,5,7,0.7142857142857143
sterile,5,5,1.0
francis,5,7,0.7142857142857143
crypt,5,6,0.8333333333333334
stink,5,7,0.7142857142857143
inaccurate,5,8,0.625
lling,5,6,0.8333333333333334
dil,5,5,1.0
uting,5,6,0.8333333333333334
purity,5,5,1.0
website,5,8,0.625
nope,5,5,1.0
theories,5,8,0.625
instances,5,5,1.0
brook,5,6,0.8333333333333334
possesses,5,5,1.0
apprentice,5,7,0.7142857142857143
fir,5,5,1.0
stabbing,5,6,0.8333333333333334
slut,5,6,0.8333333333333334
nc,5,7,0.7142857142857143
staple,5,5,1.0
angela,5,7,0.7142857142857143
rict,5,5,1.0
precious,5,9,0.5555555555555556
igger,5,6,0.8333333333333334
judy,5,7,0.7142857142857143
graves,5,7,0.7142857142857143
medication,5,5,1.0
misses,5,16,0.3125
slashed,5,5,1.0
funding,5,7,0.7142857142857143
wash,5,7,0.7142857142857143
repair,5,7,0.7142857142857143
considers,5,10,0.5
aye,5,6,0.8333333333333334
targeted,5,6,0.8333333333333334
pict,5,6,0.8333333333333334
izations,5,7,0.7142857142857143
verse,5,6,0.8333333333333334
threw,5,6,0.8333333333333334
commitment,5,6,0.8333333333333334
omer,5,5,1.0
reports,5,6,0.8333333333333334
finance,5,5,1.0
recre,5,5,1.0
celebrities,5,5,1.0
fulfill,5,6,0.8333333333333334
elsewhere,5,18,0.2777777777777778
hawks,5,5,1.0
75,5,7,0.7142857142857143
backing,5,6,0.8333333333333334
alarm,5,5,1.0
construction,5,10,0.5
drained,5,7,0.7142857142857143
dana,5,6,0.8333333333333334
youthful,5,7,0.7142857142857143
urge,5,15,0.3333333333333333
argo,5,5,1.0
risky,5,6,0.8333333333333334
vary,5,5,1.0
inhabitants,5,5,1.0
lean,5,8,0.625
slipped,5,8,0.625
commenter,5,5,1.0
candidates,5,6,0.8333333333333334
discussions,5,5,1.0
panc,5,5,1.0
vanity,5,6,0.8333333333333334
confirms,5,7,0.7142857142857143
peril,5,10,0.5
timber,5,6,0.8333333333333334
error,5,7,0.7142857142857143
tires,5,7,0.7142857142857143
difficulty,5,8,0.625
switching,5,6,0.8333333333333334
aints,5,5,1.0
imaginary,5,6,0.8333333333333334
foremost,5,7,0.7142857142857143
bernard,5,8,0.625
cheek,5,13,0.38461538461538464
physics,5,8,0.625
1994,5,9,0.5555555555555556
torso,5,5,1.0
personalities,5,9,0.5555555555555556
dish,5,10,0.5
eloqu,5,5,1.0
truman,5,8,0.625
tou,5,6,0.8333333333333334
abraham,5,11,0.45454545454545453
videot,5,5,1.0
losers,5,11,0.45454545454545453
transplant,5,6,0.8333333333333334
hats,5,9,0.5555555555555556
snippets,5,7,0.7142857142857143
courts,5,5,1.0
legitimate,5,7,0.7142857142857143
neut,5,5,1.0
lsd,5,5,1.0
athy,5,6,0.8333333333333334
lecture,5,7,0.7142857142857143
statue,5,6,0.8333333333333334
exclusively,5,6,0.8333333333333334
products,5,8,0.625
gus,5,5,1.0
registered,5,6,0.8333333333333334
babys,5,9,0.5555555555555556
unrel,5,5,1.0
targets,5,9,0.5555555555555556
lasting,5,8,0.625
festivals,5,7,0.7142857142857143
vintage,5,8,0.625
orical,5,5,1.0
ached,5,6,0.8333333333333334
justify,5,5,1.0
virt,5,6,0.8333333333333334
hateful,5,8,0.625
collector,5,6,0.8333333333333334
hispanic,5,5,1.0
lengthy,5,8,0.625
umpy,5,5,1.0
crowded,5,5,1.0
tokyo,5,7,0.7142857142857143
rejects,5,7,0.7142857142857143
respond,5,5,1.0
demonstrates,5,7,0.7142857142857143
aldi,5,5,1.0
archae,5,5,1.0
slapped,5,6,0.8333333333333334
spo,5,5,1.0
olin,5,5,1.0
iled,5,8,0.625
mercenary,5,6,0.8333333333333334
vigilante,5,6,0.8333333333333334
zzy,5,5,1.0
bourne,5,5,1.0
anic,5,6,0.8333333333333334
intensely,5,6,0.8333333333333334
distracted,5,5,1.0
strained,5,5,1.0
beats,5,8,0.625
mald,5,6,0.8333333333333334
leaning,5,6,0.8333333333333334
quietly,5,10,0.5
implies,5,7,0.7142857142857143
inform,5,6,0.8333333333333334
frig,5,5,1.0
cousins,5,6,0.8333333333333334
ils,5,10,0.5
deaf,5,5,1.0
gear,5,10,0.5
shack,5,5,1.0
ua,5,5,1.0
fierce,5,6,0.8333333333333334
intest,5,5,1.0
butter,5,6,0.8333333333333334
spit,5,5,1.0
syrup,5,5,1.0
mocked,5,6,0.8333333333333334
asting,5,5,1.0
stressed,5,6,0.8333333333333334
kers,5,6,0.8333333333333334
inged,5,5,1.0
welfare,5,5,1.0
ection,5,5,1.0
mythology,5,5,1.0
transparent,5,5,1.0
acular,5,6,0.8333333333333334
amiliar,5,7,0.7142857142857143
farrell,5,6,0.8333333333333334
dysfunctional,5,5,1.0
salvage,5,7,0.7142857142857143
idd,5,6,0.8333333333333334
diner,5,6,0.8333333333333334
ests,5,7,0.7142857142857143
eagerly,5,9,0.5555555555555556
primitive,5,6,0.8333333333333334
sale,5,7,0.7142857142857143
cheering,5,11,0.45454545454545453
signed,5,8,0.625
parsons,5,5,1.0
breathe,5,8,0.625
crosby,5,9,0.5555555555555556
avan,5,6,0.8333333333333334
classy,5,11,0.45454545454545453
splitting,5,5,1.0
mins,5,5,1.0
lene,5,6,0.8333333333333334
consum,5,5,1.0
wholes,5,6,0.8333333333333334
leo,5,5,1.0
virtual,5,5,1.0
margaret,5,8,0.625
iston,5,6,0.8333333333333334
survivor,5,7,0.7142857142857143
meg,5,6,0.8333333333333334
awk,5,6,0.8333333333333334
lied,5,5,1.0
brick,5,7,0.7142857142857143
warehouse,5,5,1.0
memphis,5,5,1.0
itri,5,5,1.0
48,5,5,1.0
diarrhea,5,6,0.8333333333333334
1977,5,7,0.7142857142857143
sonny,5,5,1.0
gestures,5,9,0.5555555555555556
framed,5,8,0.625
echoes,5,6,0.8333333333333334
bedroom,5,10,0.5
morbid,5,7,0.7142857142857143
truthful,5,5,1.0
engages,5,5,1.0
iza,5,6,0.8333333333333334
sales,5,8,0.625
ladder,5,5,1.0
esses,5,6,0.8333333333333334
illation,5,5,1.0
virtue,5,5,1.0
oust,5,6,0.8333333333333334
aches,5,6,0.8333333333333334
wings,5,5,1.0
castro,5,5,1.0
uded,5,5,1.0
engage,5,6,0.8333333333333334
rises,5,14,0.35714285714285715
decad,5,5,1.0
cloud,5,5,1.0
orting,5,5,1.0
statements,5,6,0.8333333333333334
dubious,5,8,0.625
filthy,5,6,0.8333333333333334
melissa,5,5,1.0
wald,5,6,0.8333333333333334
achieving,5,5,1.0
google,5,5,1.0
experts,5,5,1.0
ession,5,8,0.625
inking,5,6,0.8333333333333334
paints,5,6,0.8333333333333334
jen,5,5,1.0
drain,5,6,0.8333333333333334
reincarn,5,5,1.0
-',5,5,1.0
promptly,5,7,0.7142857142857143
campaign,5,8,0.625
advertised,5,7,0.7142857142857143
spur,5,7,0.7142857142857143
wink,5,6,0.8333333333333334
aug,5,5,1.0
greene,5,9,0.5555555555555556
transf,5,5,1.0
disrespect,5,5,1.0
maintains,5,5,1.0
gue,5,6,0.8333333333333334
ammed,5,5,1.0
dwarf,5,5,1.0
assignment,5,5,1.0
token,5,5,1.0
polly,5,5,1.0
shar,5,7,0.7142857142857143
dumped,5,5,1.0
iggle,5,7,0.7142857142857143
premiered,5,5,1.0
comparisons,5,5,1.0
shapiro,5,5,1.0
dwight,5,5,1.0
profession,5,9,0.5555555555555556
sleeps,5,8,0.625
guests,5,5,1.0
triangle,5,8,0.625
explosive,5,5,1.0
leap,5,7,0.7142857142857143
simplest,5,5,1.0
digitally,5,6,0.8333333333333334
happier,5,6,0.8333333333333334
insists,5,9,0.5555555555555556
uttered,5,8,0.625
malicious,5,5,1.0
employees,5,5,1.0
convenient,5,5,1.0
plants,5,6,0.8333333333333334
carnage,5,7,0.7142857142857143
daddy,5,9,0.5555555555555556
oooo,5,5,1.0
bir,5,5,1.0
mutated,5,5,1.0
befriend,5,5,1.0
ubs,5,5,1.0
rear,5,6,0.8333333333333334
awkwardly,5,6,0.8333333333333334
traps,5,6,0.8333333333333334
wheelchair,5,6,0.8333333333333334
coverage,5,7,0.7142857142857143
inex,5,5,1.0
unsc,5,6,0.8333333333333334
athed,5,7,0.7142857142857143
whe,5,5,1.0
penn,5,12,0.4166666666666667
chaotic,5,5,1.0
triple,5,6,0.8333333333333334
hh,5,8,0.625
benjamin,5,6,0.8333333333333334
div,5,6,0.8333333333333334
agging,5,6,0.8333333333333334
oshi,5,6,0.8333333333333334
gest,5,5,1.0
asted,5,8,0.625
shockingly,5,6,0.8333333333333334
depending,5,7,0.7142857142857143
professionals,5,5,1.0
motivated,5,5,1.0
exec,5,6,0.8333333333333334
adore,5,7,0.7142857142857143
imply,5,5,1.0
irk,5,8,0.625
tyr,5,5,1.0
wastes,5,6,0.8333333333333334
ilst,5,6,0.8333333333333334
intellig,5,5,1.0
unrest,5,5,1.0
economic,5,6,0.8333333333333334
anc,5,5,1.0
500,5,5,1.0
rim,5,6,0.8333333333333334
tle,5,8,0.625
edition,5,8,0.625
undes,5,5,1.0
basil,5,5,1.0
dependent,5,6,0.8333333333333334
marine,5,5,1.0
letters,5,5,1.0
sniper,5,5,1.0
characteristics,5,5,1.0
pork,5,6,0.8333333333333334
screwed,5,7,0.7142857142857143
crossed,5,6,0.8333333333333334
borders,5,8,0.625
tome,5,6,0.8333333333333334
seymour,5,5,1.0
jewelry,5,6,0.8333333333333334
abl,5,7,0.7142857142857143
principles,5,6,0.8333333333333334
sophie,5,6,0.8333333333333334
leonard,5,5,1.0
sharif,5,5,1.0
atered,5,5,1.0
incidental,5,7,0.7142857142857143
jazz,5,8,0.625
sergio,5,6,0.8333333333333334
tangible,5,6,0.8333333333333334
item,5,6,0.8333333333333334
oting,5,6,0.8333333333333334
itate,5,5,1.0
fools,5,7,0.7142857142857143
destroys,5,5,1.0
rought,5,5,1.0
bounty,5,5,1.0
util,5,5,1.0
polish,5,6,0.8333333333333334
tactics,5,6,0.8333333333333334
grin,5,5,1.0
wrought,5,6,0.8333333333333334
approaches,5,7,0.7142857142857143
loot,5,5,1.0
ambling,5,5,1.0
overboard,5,5,1.0
region,5,5,1.0
dol,5,6,0.8333333333333334
exploding,5,7,0.7142857142857143
malta,5,5,1.0
boots,5,9,0.5555555555555556
civilians,5,7,0.7142857142857143
bishop,5,5,1.0
jordan,5,6,0.8333333333333334
rudd,5,5,1.0
indicates,5,5,1.0
toler,5,5,1.0
ardo,5,7,0.7142857142857143
societal,5,5,1.0
heroism,5,5,1.0
article,5,6,0.8333333333333334
instinct,5,6,0.8333333333333334
criteria,5,7,0.7142857142857143
lor,5,5,1.0
defin,5,5,1.0
hob,5,8,0.625
investigating,5,7,0.7142857142857143
oman,5,5,1.0
"?"",",5,5,1.0
avoided,5,7,0.7142857142857143
promised,5,6,0.8333333333333334
rightly,5,9,0.5555555555555556
immortal,5,7,0.7142857142857143
stating,5,7,0.7142857142857143
hallway,5,6,0.8333333333333334
revive,5,5,1.0
displaying,5,7,0.7142857142857143
opt,5,5,1.0
knocked,5,6,0.8333333333333334
unanswered,5,7,0.7142857142857143
outings,5,8,0.625
olver,5,8,0.625
intertwined,5,5,1.0
pects,5,5,1.0
quer,5,5,1.0
aining,5,5,1.0
legate,5,7,0.7142857142857143
icons,5,7,0.7142857142857143
hail,5,6,0.8333333333333334
quasi,5,5,1.0
worldwide,5,7,0.7142857142857143
atory,5,9,0.5555555555555556
wider,5,9,0.5555555555555556
assassination,5,6,0.8333333333333334
ather,5,7,0.7142857142857143
tongue,5,17,0.29411764705882354
ior,5,8,0.625
sessions,5,5,1.0
ully,5,7,0.7142857142857143
disreg,5,5,1.0
beg,5,9,0.5555555555555556
vid,5,6,0.8333333333333334
solved,5,6,0.8333333333333334
meter,5,7,0.7142857142857143
dealer,5,5,1.0
purs,5,5,1.0
foul,5,8,0.625
ilia,5,6,0.8333333333333334
dur,5,5,1.0
belly,5,8,0.625
ember,5,5,1.0
vocabulary,5,6,0.8333333333333334
miracle,5,8,0.625
announcer,5,5,1.0
narrator,5,7,0.7142857142857143
damon,5,5,1.0
allegedly,5,5,1.0
hut,5,7,0.7142857142857143
tut,5,5,1.0
apocalypse,5,7,0.7142857142857143
omega,5,5,1.0
acey,5,7,0.7142857142857143
orc,5,5,1.0
tenants,5,5,1.0
bere,5,5,1.0
rooms,5,6,0.8333333333333334
contradictions,5,8,0.625
confess,5,8,0.625
kins,5,5,1.0
melt,5,5,1.0
dop,5,5,1.0
sap,5,6,0.8333333333333334
monkeys,5,7,0.7142857142857143
jailed,5,5,1.0
downward,5,5,1.0
altogether,5,14,0.35714285714285715
fro,5,5,1.0
marginally,5,5,1.0
vic,5,6,0.8333333333333334
completed,5,7,0.7142857142857143
igned,5,6,0.8333333333333334
torch,5,6,0.8333333333333334
agues,5,5,1.0
boarding,5,5,1.0
explicitly,5,5,1.0
andering,5,6,0.8333333333333334
manip,5,6,0.8333333333333334
fingers,5,10,0.5
spores,5,5,1.0
daylight,5,8,0.625
lif,5,9,0.5555555555555556
prophe,5,5,1.0
resses,5,5,1.0
1000,5,5,1.0
medal,5,5,1.0
atical,5,6,0.8333333333333334
pursued,5,5,1.0
affluent,5,5,1.0
linear,5,6,0.8333333333333334
},5,7,0.7142857142857143
inhabited,5,7,0.7142857142857143
delighted,5,7,0.7142857142857143
ennis,5,5,1.0
heal,5,6,0.8333333333333334
associate,5,6,0.8333333333333334
nuanced,5,6,0.8333333333333334
desolate,5,5,1.0
awaited,5,6,0.8333333333333334
surpassed,5,5,1.0
rus,5,5,1.0
shri,5,7,0.7142857142857143
delicate,5,6,0.8333333333333334
ply,5,6,0.8333333333333334
overtly,5,5,1.0
toys,5,6,0.8333333333333334
atively,5,6,0.8333333333333334
reloaded,5,5,1.0
blows,5,8,0.625
umi,5,6,0.8333333333333334
amura,5,6,0.8333333333333334
locker,5,5,1.0
unpleasant,5,7,0.7142857142857143
liest,5,6,0.8333333333333334
services,5,6,0.8333333333333334
udes,5,8,0.625
dragging,5,7,0.7142857142857143
mtv,5,6,0.8333333333333334
boyd,5,7,0.7142857142857143
lat,5,6,0.8333333333333334
distinctly,5,5,1.0
hudson,5,7,0.7142857142857143
realised,5,7,0.7142857142857143
censored,5,5,1.0
treating,5,5,1.0
deeds,5,5,1.0
syndrome,5,5,1.0
nec,5,6,0.8333333333333334
imprisoned,5,5,1.0
acing,5,8,0.625
tele,5,5,1.0
dismay,5,5,1.0
oriented,5,7,0.7142857142857143
arrows,5,5,1.0
misrepresent,5,5,1.0
defending,5,5,1.0
gods,5,7,0.7142857142857143
interpreted,5,5,1.0
detectives,5,5,1.0
nintendo,5,6,0.8333333333333334
destructive,5,5,1.0
shrew,5,6,0.8333333333333334
estates,5,5,1.0
eddy,5,5,1.0
misfortune,5,6,0.8333333333333334
arp,5,6,0.8333333333333334
amorph,5,5,1.0
blended,5,5,1.0
online,5,5,1.0
cheat,5,6,0.8333333333333334
cycle,5,6,0.8333333333333334
expects,5,8,0.625
gener,5,6,0.8333333333333334
chester,5,7,0.7142857142857143
paranormal,5,5,1.0
mush,5,5,1.0
fulfillment,5,5,1.0
earnest,5,8,0.625
neighbours,5,5,1.0
devout,5,5,1.0
oli,5,7,0.7142857142857143
abortion,5,6,0.8333333333333334
pled,5,5,1.0
sentenced,5,5,1.0
spaceship,5,5,1.0
specialized,5,5,1.0
colleague,5,6,0.8333333333333334
mirror,5,9,0.5555555555555556
hairst,5,5,1.0
idi,5,6,0.8333333333333334
esome,5,6,0.8333333333333334
expectation,5,7,0.7142857142857143
communication,5,7,0.7142857142857143
russo,5,8,0.625
immigration,5,5,1.0
policies,5,5,1.0
atrocities,5,5,1.0
bron,5,5,1.0
pagan,5,5,1.0
schedule,5,8,0.625
orian,5,6,0.8333333333333334
baff,5,6,0.8333333333333334
ules,5,5,1.0
jealous,5,8,0.625
mason,5,5,1.0
elder,5,5,1.0
ikini,5,5,1.0
eliminate,5,6,0.8333333333333334
accompanying,5,5,1.0
sloppy,5,9,0.5555555555555556
dawson,5,8,0.625
elf,5,8,0.625
athe,5,5,1.0
lifeless,5,5,1.0
infectious,5,7,0.7142857142857143
mul,5,6,0.8333333333333334
keyboard,5,7,0.7142857142857143
notoriety,5,6,0.8333333333333334
thereby,5,5,1.0
conditions,5,6,0.8333333333333334
exhibit,5,6,0.8333333333333334
uniquely,5,5,1.0
jab,5,5,1.0
residence,5,5,1.0
decay,5,5,1.0
framework,5,5,1.0
oir,5,7,0.7142857142857143
smoothly,5,7,0.7142857142857143
attendant,5,6,0.8333333333333334
peer,5,5,1.0
virginity,5,5,1.0
andra,5,5,1.0
confines,5,5,1.0
hetically,5,6,0.8333333333333334
mish,5,5,1.0
enger,5,5,1.0
aled,5,6,0.8333333333333334
ivers,5,7,0.7142857142857143
conj,5,6,0.8333333333333334
32,5,5,1.0
hans,5,6,0.8333333333333334
zimmer,5,5,1.0
recognise,5,5,1.0
wishing,5,6,0.8333333333333334
mystic,5,6,0.8333333333333334
rouse,5,5,1.0
goodman,5,5,1.0
trader,5,6,0.8333333333333334
gie,5,5,1.0
lambert,5,5,1.0
compromise,5,6,0.8333333333333334
crotch,5,6,0.8333333333333334
plotting,5,6,0.8333333333333334
oton,5,5,1.0
forgetting,5,6,0.8333333333333334
courtesy,5,5,1.0
pian,5,6,0.8333333333333334
demonstrated,5,5,1.0
aces,5,7,0.7142857142857143
peaceful,5,6,0.8333333333333334
formidable,5,6,0.8333333333333334
select,5,5,1.0
traveling,5,9,0.5555555555555556
ellen,5,5,1.0
investment,5,8,0.625
modeling,5,6,0.8333333333333334
nbc,5,5,1.0
omes,5,5,1.0
climbing,5,5,1.0
nuances,5,6,0.8333333333333334
ait,5,7,0.7142857142857143
ordeal,5,5,1.0
climbs,5,7,0.7142857142857143
mockery,5,5,1.0
agony,5,5,1.0
danced,5,5,1.0
fulness,5,7,0.7142857142857143
irs,5,8,0.625
dug,5,6,0.8333333333333334
vividly,5,7,0.7142857142857143
leth,5,5,1.0
hu,5,7,0.7142857142857143
acquaintances,5,5,1.0
rac,5,5,1.0
plagued,5,5,1.0
continual,5,5,1.0
sells,5,6,0.8333333333333334
fabricated,5,5,1.0
lull,5,5,1.0
fc,5,6,0.8333333333333334
routines,5,7,0.7142857142857143
dusty,5,7,0.7142857142857143
esame,5,5,1.0
homer,5,7,0.7142857142857143
)!,5,8,0.625
doubts,5,10,0.5
daniels,5,5,1.0
laden,5,7,0.7142857142857143
pu,5,6,0.8333333333333334
yo,5,6,0.8333333333333334
reson,5,5,1.0
ghetto,5,5,1.0
shirts,5,6,0.8333333333333334
araoh,5,5,1.0
voiced,5,7,0.7142857142857143
crowds,5,6,0.8333333333333334
ocaust,5,7,0.7142857142857143
communicated,5,5,1.0
hanna,5,6,0.8333333333333334
invitation,5,5,1.0
packs,5,9,0.5555555555555556
natasha,5,5,1.0
releasing,5,6,0.8333333333333334
ision,5,6,0.8333333333333334
sf,5,5,1.0
sharon,5,5,1.0
orie,5,5,1.0
swimming,5,9,0.5555555555555556
aded,5,9,0.5555555555555556
agents,5,5,1.0
synchron,5,5,1.0
deft,5,5,1.0
backed,5,8,0.625
brandon,5,5,1.0
rainy,5,6,0.8333333333333334
deck,5,6,0.8333333333333334
franc,5,5,1.0
ingredient,5,5,1.0
narrated,5,7,0.7142857142857143
illiter,5,6,0.8333333333333334
sunlight,5,6,0.8333333333333334
lists,5,9,0.5555555555555556
"!"".",5,5,1.0
ppings,5,5,1.0
ayers,5,5,1.0
urgency,5,6,0.8333333333333334
encountered,5,5,1.0
criticisms,5,6,0.8333333333333334
conquest,5,5,1.0
helpful,5,9,0.5555555555555556
prices,5,5,1.0
fort,5,5,1.0
borrowed,5,6,0.8333333333333334
matth,5,5,1.0
preferred,5,8,0.625
disconnected,5,6,0.8333333333333334
twitch,5,6,0.8333333333333334
morph,5,5,1.0
auto,5,5,1.0
cream,5,7,0.7142857142857143
accurately,5,6,0.8333333333333334
gigg,5,8,0.625
erratic,5,5,1.0
readers,5,6,0.8333333333333334
myr,5,5,1.0
abre,5,5,1.0
cafe,5,5,1.0
expand,5,5,1.0
tire,5,7,0.7142857142857143
atti,5,5,1.0
consequently,5,5,1.0
compose,5,5,1.0
prim,5,6,0.8333333333333334
shepard,5,6,0.8333333333333334
custody,5,6,0.8333333333333334
dustin,5,6,0.8333333333333334
prosecution,5,5,1.0
olve,5,5,1.0
click,5,5,1.0
alks,5,7,0.7142857142857143
prises,5,6,0.8333333333333334
quarter,5,5,1.0
edged,5,5,1.0
confrontation,5,5,1.0
recovering,5,6,0.8333333333333334
operating,5,5,1.0
christensen,5,6,0.8333333333333334
ivable,5,8,0.625
onica,5,7,0.7142857142857143
platform,5,5,1.0
skating,5,5,1.0
commentator,5,5,1.0
darth,5,5,1.0
ologue,5,6,0.8333333333333334
march,5,7,0.7142857142857143
pleas,5,5,1.0
bree,5,5,1.0
adv,5,6,0.8333333333333334
annoyance,5,5,1.0
eal,5,7,0.7142857142857143
industries,5,6,0.8333333333333334
fart,5,6,0.8333333333333334
arcane,5,5,1.0
cigarettes,5,5,1.0
igan,5,6,0.8333333333333334
aboriginal,5,7,0.7142857142857143
peasant,5,5,1.0
blob,5,6,0.8333333333333334
manuscript,5,5,1.0
famed,5,5,1.0
singapore,5,6,0.8333333333333334
boost,5,5,1.0
timely,5,5,1.0
conrad,5,6,0.8333333333333334
collar,5,5,1.0
imagining,5,7,0.7142857142857143
menu,5,5,1.0
1946,5,5,1.0
kum,5,5,1.0
jandro,5,6,0.8333333333333334
fuss,5,5,1.0
punishment,5,6,0.8333333333333334
phase,5,6,0.8333333333333334
werewolf,5,5,1.0
juxtap,5,5,1.0
directs,5,8,0.625
swe,5,6,0.8333333333333334
frantic,5,5,1.0
manufactured,5,6,0.8333333333333334
unwilling,5,7,0.7142857142857143
influences,5,8,0.625
nihil,5,5,1.0
lapd,5,5,1.0
inct,5,5,1.0
operates,5,5,1.0
incarnation,5,5,1.0
acca,5,5,1.0
fugitive,5,5,1.0
paranoid,5,5,1.0
01,5,5,1.0
chorus,5,6,0.8333333333333334
57,5,5,1.0
joining,5,5,1.0
ami,5,5,1.0
oro,5,5,1.0
witches,5,5,1.0
owe,5,6,0.8333333333333334
bac,5,7,0.7142857142857143
exaggeration,5,5,1.0
wildlife,5,9,0.5555555555555556
luk,5,5,1.0
exploring,5,5,1.0
lds,5,5,1.0
barg,5,6,0.8333333333333334
settled,5,8,0.625
bonnie,5,5,1.0
ograph,5,7,0.7142857142857143
absorbed,5,5,1.0
georgia,5,5,1.0
reese,5,5,1.0
sasha,5,5,1.0
metro,5,5,1.0
agn,5,5,1.0
itizen,5,5,1.0
improvised,5,5,1.0
officials,5,5,1.0
shepherd,5,5,1.0
kat,5,5,1.0
achievements,5,5,1.0
1944,5,5,1.0
workings,5,7,0.7142857142857143
umer,5,5,1.0
isher,5,5,1.0
ava,5,7,0.7142857142857143
protesters,5,6,0.8333333333333334
confined,5,6,0.8333333333333334
province,5,6,0.8333333333333334
lex,5,5,1.0
witchcraft,5,5,1.0
criticized,5,6,0.8333333333333334
records,5,8,0.625
gloria,5,6,0.8333333333333334
patricia,5,7,0.7142857142857143
entrance,5,6,0.8333333333333334
pivotal,5,5,1.0
sweden,5,5,1.0
psychologically,5,5,1.0
denis,5,6,0.8333333333333334
etta,5,6,0.8333333333333334
tsu,5,5,1.0
slaves,5,6,0.8333333333333334
ais,5,6,0.8333333333333334
stard,5,6,0.8333333333333334
enchant,5,5,1.0
antasy,5,5,1.0
keith,5,6,0.8333333333333334
passions,5,6,0.8333333333333334
mcint,5,6,0.8333333333333334
rapid,5,5,1.0
uctor,5,5,1.0
shared,5,6,0.8333333333333334
stepped,5,5,1.0
rebel,5,6,0.8333333333333334
oda,5,7,0.7142857142857143
uction,5,5,1.0
lifts,5,6,0.8333333333333334
definitive,5,6,0.8333333333333334
idge,5,6,0.8333333333333334
florida,5,9,0.5555555555555556
grandparents,5,5,1.0
shops,5,5,1.0
keen,5,6,0.8333333333333334
ayan,5,5,1.0
drafted,5,5,1.0
hilton,5,6,0.8333333333333334
archive,5,5,1.0
melancholy,5,5,1.0
supportive,5,5,1.0
dominated,5,6,0.8333333333333334
alienation,5,7,0.7142857142857143
grav,5,6,0.8333333333333334
rivalry,5,5,1.0
discussed,5,5,1.0
adjust,5,5,1.0
kier,5,5,1.0
divided,5,5,1.0
dew,5,5,1.0
portuguese,5,5,1.0
shia,5,5,1.0
ouf,5,5,1.0
landmark,5,6,0.8333333333333334
customs,5,5,1.0
nom,5,5,1.0
maya,5,6,0.8333333333333334
tyler,5,10,0.5
simmons,5,5,1.0
dearly,5,5,1.0
bronx,5,6,0.8333333333333334
payne,5,5,1.0
amber,5,8,0.625
icut,5,6,0.8333333333333334
illinois,5,6,0.8333333333333334
elliott,5,5,1.0
sach,5,5,1.0
ogre,5,5,1.0
osc,5,6,0.8333333333333334
vall,5,5,1.0
nifty,5,5,1.0
atsu,5,5,1.0
rudy,5,5,1.0
spock,5,5,1.0
austrian,5,5,1.0
venezuela,5,6,0.8333333333333334
venezuelan,5,6,0.8333333333333334
tel,5,5,1.0
tenant,5,5,1.0
layered,5,6,0.8333333333333334
glor,5,5,1.0
akov,5,5,1.0
dictator,5,5,1.0
thompson,5,7,0.7142857142857143
surround,5,5,1.0
katie,5,5,1.0
locke,5,5,1.0
alexis,5,5,1.0
courtney,5,5,1.0
saf,5,5,1.0
devils,5,6,0.8333333333333334
bowser,5,6,0.8333333333333334
chairman,5,5,1.0
astounding,4,5,0.8
qualify,4,4,1.0
bald,4,5,0.8
strangers,4,6,0.6666666666666666
vet,4,9,0.4444444444444444
aha,4,7,0.5714285714285714
natives,4,5,0.8
helicopters,4,5,0.8
combo,4,4,1.0
ribe,4,4,1.0
tribal,4,5,0.8
ancer,4,4,1.0
admired,4,5,0.8
occup,4,4,1.0
rays,4,4,1.0
imitation,4,8,0.5
flood,4,4,1.0
akers,4,4,1.0
jes,4,4,1.0
traumatic,4,4,1.0
celebrate,4,5,0.8
lackluster,4,10,0.4
discarded,4,5,0.8
sunshine,4,7,0.5714285714285714
hesitate,4,6,0.6666666666666666
34,4,4,1.0
1951,4,4,1.0
notwithstanding,4,5,0.8
oun,4,4,1.0
warp,4,4,1.0
iya,4,4,1.0
chooses,4,8,0.5
inhabit,4,5,0.8
beh,4,4,1.0
inally,4,10,0.4
romanian,4,5,0.8
abin,4,4,1.0
regularly,4,5,0.8
launching,4,6,0.6666666666666666
historic,4,8,0.5
orean,4,4,1.0
exploited,4,6,0.6666666666666666
dip,4,5,0.8
stealth,4,4,1.0
slam,4,5,0.8
assumption,4,6,0.6666666666666666
amos,4,4,1.0
kol,4,4,1.0
compensated,4,4,1.0
incomp,4,4,1.0
rehens,4,4,1.0
admitting,4,5,0.8
helpless,4,6,0.6666666666666666
asters,4,5,0.8
bills,4,5,0.8
marked,4,4,1.0
dup,4,4,1.0
tracking,4,8,0.5
dining,4,4,1.0
celebrating,4,9,0.4444444444444444
morals,4,6,0.6666666666666666
pope,4,6,0.6666666666666666
individually,4,4,1.0
inconsistencies,4,5,0.8
remainder,4,6,0.6666666666666666
reminis,4,6,0.6666666666666666
gymn,4,5,0.8
reeves,4,4,1.0
olivia,4,4,1.0
artwork,4,9,0.4444444444444444
fanatic,4,4,1.0
egyptian,4,5,0.8
rabid,4,7,0.5714285714285714
